InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
INV108813,NOTE457,Notebook A4,1,2021-09-12 01:12:40,19.9,C2769,United Kingdom,19.9
INV108814,PEN590,"Pen, Blue Ink",2,2022-03-04 22:56:25,23.46,C2103,Canada,46.92
INV108815,TSHIRT467,Company T-Shirt,3,2021-07-10 15:46:45,15.67,C1147,France,47.01
INV108816,PEN141,"Pen, Blue Ink",1,2020-04-10 00:29:36,29.05,C1527,United Kingdom,29.05
INV108817,PEN360,"Pen, Blue Ink",3,2021-08-22 15:00:46,39.64,C1076,USA,118.92
INV108818,LAMP641,Desk Lamp,2,2022-08-04 14:01:08,25.16,C1515,United Kingdom,50.32
INV108819,PHONEC274,Phone Charger,2,2022-06-21 12:46:47,15.49,C1605,France,30.98
INV108820,TSHIRT719,Company T-Shirt,1,2023-02-03 21:09:07,15.7,C1038,Netherlands,15.7
INV108821,BOOK423,Technical Book,1,2022-05-20 04:53:55,34.28,C1577,Canada,34.28
INV108822,NOTE140,Notebook A4,1,2021-01-29 19:18:33,30.75,C1123,United Kingdom,30.75
INV108823,USB619,Usb Flash Drive,3,2020-06-11 03:14:48,20.8,C2233,United Kingdom,62.400000000000006
INV108824,NOTE281,Notebook A4,2,2022-02-25 12:50:55,42.54,C2367,Canada,85.08
INV108825,PEN476,"Pen, Blue Ink",1,2023-02-14 04:16:41,22.69,C1763,Belgium,22.69
INV108826,PEN211,"Pen, Blue Ink",2,2021-09-23 08:44:51,17.95,C2232,United Kingdom,35.9
INV108827,HEADPH362,Headphones,1,2020-05-24 18:06:16,25.18,C1044,United Kingdom,25.18
INV108828,TSHIRT977,Company T-Shirt,5,2022-09-12 17:37:44,35.18,C1886,Spain,175.9
INV108829,BOOK740,Technical Book,2,2021-01-21 03:41:46,55.86,C2478,USA,111.72
INV108830,BAG224,Reusable Bag,3,2020-11-16 09:00:40,19.79,C2971,USA,59.37
INV108831,HEADPH470,Headphones,1,2020-04-28 05:54:14,36.99,C1823,United Kingdom,36.99
INV108832,NOTE360,Notebook A4,3,2022-04-26 18:33:53,14.48,C1769,USA,43.44
INV108833,BOOK389,Technical Book,3,2023-04-30 15:16:14,11.44,C1569,United Kingdom,34.32
INV108834,PHONEC357,Phone Charger,1,2023-05-28 06:33:14,15.9,C2942,USA,15.9
INV108835,PHONEC620,Phone Charger,2,2021-04-11 06:44:37,18.85,C1172,France,37.7
INV108836,NOTE747,Notebook A4,2,2021-05-10 16:09:47,6.29,C1137,Netherlands,12.58
INV108837,TSHIRT936,Company T-Shirt,1,2022-10-06 21:41:19,27.11,C2928,Spain,27.11
INV108838,LAMP688,Desk Lamp,2,2022-07-26 11:49:07,14.14,C2599,Canada,28.28
INV108839,TSHIRT689,Company T-Shirt,2,2021-09-05 19:18:23,7.75,C2759,Germany,15.5
INV108840,PEN493,"Pen, Blue Ink",2,2023-03-22 11:16:11,1.67,C1040,United Kingdom,3.34
INV108841,PHONEC340,Phone Charger,2,2021-06-06 14:45:07,31.68,C2557,United Kingdom,63.36
INV108842,LAMP866,Desk Lamp,2,2020-11-12 23:27:37,1.52,C2629,France,3.04
INV108843,PHONEC118,Phone Charger,5,2022-10-09 20:23:39,14.88,C2518,United Kingdom,74.4
INV108844,BAG782,Reusable Bag,2,2022-09-06 14:27:54,20.38,C1976,Germany,40.76
INV108845,HEADPH974,Headphones,1,2022-05-06 09:16:16,4.84,C2649,Netherlands,4.84
INV108846,BAG146,Reusable Bag,1,2022-07-16 19:20:16,11.19,C2894,Germany,11.19
INV108847,MUG676,Coffee Mug,4,2021-12-19 04:03:36,42.59,C1561,United Kingdom,170.36
INV108848,HEADPH229,Headphones,1,2020-09-08 15:25:03,19.19,C2101,Australia,19.19
INV108849,HEADPH545,Headphones,1,2021-09-19 16:04:33,9.31,C2170,Spain,9.31
INV108850,BOOK871,Technical Book,2,2023-11-22 14:34:25,19.07,C1885,United Kingdom,38.14
INV108851,NOTE715,Notebook A4,2,2023-04-19 04:23:13,36.63,C2250,USA,73.26
INV108852,MUG229,Coffee Mug,2,2022-02-18 09:12:56,29.17,C1747,Germany,58.34
INV108853,LAMP559,Desk Lamp,3,2021-03-07 04:07:20,16.32,C2347,United Kingdom,48.96
INV108854,HEADPH912,Headphones,1,2020-02-01 19:19:52,19.46,C2186,Netherlands,19.46
INV108855,HEADPH219,Headphones,2,2021-10-14 20:56:27,23.95,C2540,Netherlands,47.9
INV108856,BOOK767,Technical Book,3,2021-03-11 21:31:31,28.66,C1767,Canada,85.98
INV108857,HEADPH976,Headphones,1,2020-04-05 11:01:56,14.16,C1851,Belgium,14.16
INV108858,HEADPH378,Headphones,3,2022-09-12 04:02:26,11.0,C1912,Spain,33.0
INV108859,HEADPH238,Headphones,2,2022-08-16 02:01:02,29.27,C2648,USA,58.54
INV108860,PEN468,"Pen, Blue Ink",1,2023-11-28 03:06:53,1.56,C2948,United Kingdom,1.56
INV108861,TSHIRT136,Company T-Shirt,1,2023-06-19 10:16:25,13.79,C1577,Canada,13.79
INV108862,LAMP999,Desk Lamp,1,2023-11-18 22:40:56,34.66,C2606,United Kingdom,34.66
INV108863,USB498,Usb Flash Drive,1,2020-09-27 13:28:43,27.06,C1938,United Kingdom,27.06
INV108864,HEADPH864,Headphones,1,2021-06-13 09:43:31,40.59,C1443,United Kingdom,40.59
INV108865,USB584,Usb Flash Drive,1,2021-11-20 23:49:46,8.55,C1731,USA,8.55
INV108866,BOOK947,Technical Book,1,2021-03-07 08:48:42,36.67,C2706,Spain,36.67
INV108867,MUG127,Coffee Mug,3,2020-01-07 12:09:33,32.25,C1556,United Kingdom,96.75
INV108868,USB802,Usb Flash Drive,4,2021-03-17 00:21:32,18.01,C2840,United Kingdom,72.04
INV108869,HEADPH740,Headphones,4,2020-09-24 19:13:22,25.99,C1963,United Kingdom,103.96
INV108870,MUG685,Coffee Mug,2,2022-08-30 14:09:56,5.63,C2586,Netherlands,11.26
INV108871,PHONEC834,Phone Charger,4,2022-10-16 02:11:29,39.65,C2039,United Kingdom,158.6
INV108872,MUG936,Coffee Mug,1,2023-08-14 15:31:26,2.95,C1558,USA,2.95
INV108873,BOOK653,Technical Book,2,2022-05-17 22:12:50,32.66,C1480,Spain,65.32
INV108874,MUG797,Coffee Mug,2,2022-08-09 15:50:39,20.31,C2302,United Kingdom,40.62
INV108875,PHONEC888,Phone Charger,1,2020-12-19 23:21:12,40.5,C1541,Spain,40.5
INV108876,TSHIRT147,Company T-Shirt,1,2021-02-06 13:07:12,37.27,C2687,France,37.27
INV108877,LAMP542,Desk Lamp,1,2022-03-26 03:44:09,19.5,C1987,United Kingdom,19.5
INV108878,HEADPH362,Headphones,1,2022-08-14 19:07:58,51.47,C1979,Germany,51.47
INV108879,NOTE677,Notebook A4,2,2022-05-10 10:28:59,30.07,C2005,Spain,60.14
INV108880,NOTE796,Notebook A4,3,2022-03-08 07:01:42,45.58,C2200,USA,136.74
INV108881,PEN922,"Pen, Blue Ink",1,2023-11-07 17:08:20,18.16,C1683,Netherlands,18.16
INV108882,MUG201,Coffee Mug,1,2021-12-06 01:18:48,44.25,C2243,USA,44.25
INV108883,USB587,Usb Flash Drive,2,2022-05-24 22:19:13,24.4,C1151,United Kingdom,48.8
INV108884,LAMP313,Desk Lamp,1,2022-11-09 05:10:02,38.53,C1983,United Kingdom,38.53
INV108885,PEN164,"Pen, Blue Ink",1,2020-02-13 19:04:26,1.27,C2371,United Kingdom,1.27
INV108886,TSHIRT244,Company T-Shirt,3,2023-04-01 00:40:09,7.1,C2544,Australia,21.299999999999997
INV108887,HEADPH282,Headphones,1,2021-09-05 08:26:09,23.44,C2578,Spain,23.44
INV108888,LAMP738,Desk Lamp,1,2020-12-25 10:08:50,22.85,C1885,United Kingdom,22.85
INV108889,PEN788,"Pen, Blue Ink",2,2020-07-03 13:48:40,20.21,C2130,Belgium,40.42
INV108890,LAMP220,Desk Lamp,4,2023-06-09 04:17:23,13.95,C1721,United Kingdom,55.8
INV108891,LAMP369,Desk Lamp,2,2021-09-07 15:18:39,5.74,C1357,Germany,11.48
INV108892,NOTE666,Notebook A4,1,2023-01-15 05:40:06,13.43,C1139,Australia,13.43
INV108893,NOTE465,Notebook A4,1,2021-06-22 15:49:29,12.84,C2227,United Kingdom,12.84
INV108894,NOTE128,Notebook A4,2,2023-08-31 05:16:56,22.72,C1196,Belgium,45.44
INV108895,BAG476,Reusable Bag,2,2023-02-26 02:10:06,34.19,C2692,United Kingdom,68.38
INV108896,BOOK761,Technical Book,2,2023-10-24 15:45:16,27.34,C1788,France,54.68
INV108897,BAG946,Reusable Bag,1,2023-03-21 10:33:41,42.62,C1315,Netherlands,42.62
INV108898,BAG982,Reusable Bag,1,2022-09-13 13:00:25,14.91,C2383,United Kingdom,14.91
INV108899,TSHIRT612,Company T-Shirt,2,2020-11-21 19:17:35,37.81,C2812,United Kingdom,75.62
INV108900,HEADPH413,Headphones,3,2022-09-08 08:47:10,20.2,C1496,Germany,60.599999999999994
INV108901,USB109,Usb Flash Drive,3,2020-04-19 08:52:14,31.28,C2290,United Kingdom,93.84
INV108902,MUG909,Coffee Mug,1,2022-07-07 17:17:25,37.08,C2497,France,37.08
INV108903,NOTE309,Notebook A4,2,2022-07-18 20:57:06,27.78,C2623,Australia,55.56
INV108904,MUG961,Coffee Mug,1,2022-01-02 01:41:45,42.37,C1821,United Kingdom,42.37
INV108905,MUG732,Coffee Mug,1,2022-05-19 16:08:52,16.89,C1405,Canada,16.89
INV108906,TSHIRT351,Company T-Shirt,1,2023-10-15 18:36:21,36.67,C1569,United Kingdom,36.67
INV108907,BOOK880,Technical Book,1,2023-02-17 16:47:52,10.44,C1294,United Kingdom,10.44
INV108908,BAG683,Reusable Bag,4,2022-11-10 19:10:09,27.67,C2206,Netherlands,110.68
INV108909,LAMP975,Desk Lamp,8,2020-06-11 06:14:34,19.97,C2762,United Kingdom,159.76
INV108910,HEADPH599,Headphones,3,2020-12-05 18:26:18,32.05,C1893,United Kingdom,96.14999999999999
INV108911,PHONEC185,Phone Charger,2,2022-02-24 22:26:55,25.64,C2019,United Kingdom,51.28
INV108912,HEADPH711,Headphones,2,2022-02-16 06:01:18,3.43,C1036,United Kingdom,6.86
INV108913,BOOK954,Technical Book,1,2021-10-04 06:38:59,18.02,C2270,Netherlands,18.02
INV108914,USB176,Usb Flash Drive,2,2022-09-22 08:01:28,20.39,C1205,United Kingdom,40.78
INV108915,MUG120,Coffee Mug,5,2020-02-07 10:24:02,38.64,C1102,United Kingdom,193.2
INV108916,PEN680,"Pen, Blue Ink",1,2022-07-31 03:43:26,8.69,C2442,Netherlands,8.69
INV108917,TSHIRT567,Company T-Shirt,2,2021-05-25 09:02:50,16.48,C2218,Spain,32.96
INV108918,MUG548,Coffee Mug,3,2022-05-14 13:16:04,18.58,C2896,Spain,55.739999999999995
INV108919,TSHIRT327,Company T-Shirt,2,2023-06-24 14:24:19,9.11,C1204,Spain,18.22
INV108920,PEN314,"Pen, Blue Ink",1,2020-06-10 21:12:21,28.59,C1650,United Kingdom,28.59
INV108921,NOTE131,Notebook A4,2,2023-09-17 02:53:34,20.55,C2848,Canada,41.1
INV108922,USB478,Usb Flash Drive,4,2022-11-12 11:00:02,26.81,C2473,United Kingdom,107.24
INV108923,BAG588,Reusable Bag,2,2020-07-06 07:58:11,39.17,C2727,Australia,78.34
INV108924,NOTE381,Notebook A4,1,2023-09-22 16:47:26,23.3,C1094,USA,23.3
INV108925,HEADPH128,Headphones,3,2022-01-06 15:06:15,23.77,C1188,France,71.31
INV108926,PEN822,"Pen, Blue Ink",3,2021-01-13 03:46:26,16.97,C1477,Germany,50.91
INV108927,HEADPH318,Headphones,2,2021-03-12 16:29:54,35.39,C2740,USA,70.78
INV108928,HEADPH145,Headphones,2,2023-07-21 23:59:31,1.97,C2219,United Kingdom,3.94
INV108929,PEN679,"Pen, Blue Ink",1,2020-07-19 10:32:15,32.3,C2813,United Kingdom,32.3
INV108930,NOTE973,Notebook A4,1,2023-02-03 22:26:56,49.73,C1320,Germany,49.73
INV108931,MUG115,Coffee Mug,2,2023-10-19 09:30:19,18.73,C2771,USA,37.46
INV108932,NOTE490,Notebook A4,1,2021-03-03 19:05:10,32.2,C1851,Belgium,32.2
INV108933,LAMP154,Desk Lamp,1,2022-05-23 14:40:03,6.21,C2733,United Kingdom,6.21
INV108934,USB355,Usb Flash Drive,1,2020-06-23 09:51:40,22.2,C2331,Belgium,22.2
INV108935,PEN185,"Pen, Blue Ink",3,2021-07-20 17:08:49,27.77,C2478,USA,83.31
INV108936,PEN447,"Pen, Blue Ink",1,2020-03-07 11:01:32,13.57,C2140,USA,13.57
INV108937,USB824,Usb Flash Drive,2,2021-05-11 02:33:01,26.88,C2831,Spain,53.76
INV108938,USB516,Usb Flash Drive,4,2023-06-05 22:50:00,40.23,C2932,Germany,160.92
INV108939,MUG714,Coffee Mug,3,2022-09-13 14:47:25,15.74,C2974,United Kingdom,47.22
INV108940,TSHIRT721,Company T-Shirt,2,2022-10-09 17:38:55,56.33,C2636,United Kingdom,112.66
INV108941,USB962,Usb Flash Drive,1,2021-06-09 18:17:33,20.36,C1101,Spain,20.36
INV108942,MUG458,Coffee Mug,-4,2021-10-10 17:11:31,4.22,C1770,United Kingdom,-16.88
INV108943,MUG510,Coffee Mug,1,2021-01-02 11:16:21,19.22,C1559,Spain,19.22
INV108944,PEN997,"Pen, Blue Ink",1,2022-03-03 21:30:19,21.13,C2550,Australia,21.13
INV108945,PHONEC899,Phone Charger,4,2022-04-29 03:59:29,22.18,C2528,USA,88.72
INV108946,USB856,Usb Flash Drive,1,2021-06-12 03:51:19,18.32,C2007,USA,18.32
INV108947,HEADPH407,Headphones,3,2020-08-11 04:12:59,36.37,C2021,United Kingdom,109.10999999999999
INV108948,NOTE477,Notebook A4,2,2022-02-22 02:01:16,33.84,C2694,United Kingdom,67.68
INV108949,NOTE787,Notebook A4,1,2023-03-08 18:10:33,30.51,C1043,Canada,30.51
INV108950,USB670,Usb Flash Drive,1,2022-09-30 01:31:50,38.36,C1676,United Kingdom,38.36
INV108951,PHONEC147,Phone Charger,3,2022-02-20 11:52:22,11.44,C2007,USA,34.32
INV108952,TSHIRT385,Company T-Shirt,1,2020-07-06 10:53:10,24.58,C2503,United Kingdom,24.58
INV108953,TSHIRT605,Company T-Shirt,1,2020-10-23 14:43:26,24.54,C2278,United Kingdom,24.54
INV108954,PHONEC816,Phone Charger,1,2023-01-08 02:12:21,8.3,C1038,Netherlands,8.3
INV108955,NOTE332,Notebook A4,4,2021-11-03 04:30:34,23.33,C1089,France,93.32
INV108956,BOOK622,Technical Book,1,2020-12-28 14:57:12,17.82,C2048,Canada,17.82
INV108957,HEADPH246,Headphones,1,2020-03-29 10:40:45,6.95,C2264,United Kingdom,6.95
INV108958,LAMP219,Desk Lamp,3,2023-09-24 18:22:59,30.12,C1841,Netherlands,90.36
INV108959,PEN775,"Pen, Blue Ink",3,2022-06-30 13:54:49,22.8,C2790,United Kingdom,68.4
INV108960,PEN647,"Pen, Blue Ink",1,2020-03-31 15:37:32,36.63,C1899,United Kingdom,36.63
INV108961,BAG690,Reusable Bag,1,2022-05-22 13:06:19,10.4,C1542,United Kingdom,10.4
INV108962,BAG905,Reusable Bag,2,2023-05-05 23:41:09,4.29,C2375,Canada,8.58
INV108963,NOTE420,Notebook A4,5,2023-10-31 01:43:29,38.67,C1841,Netherlands,193.35000000000002
INV108964,HEADPH138,Headphones,3,2020-06-20 11:44:23,52.21,C2772,Canada,156.63
INV108965,BOOK804,Technical Book,3,2020-01-29 02:55:28,38.52,C2012,Australia,115.56
INV108966,USB106,Usb Flash Drive,-1,2020-08-15 19:32:50,37.9,C1936,United Kingdom,-37.9
INV108967,HEADPH283,Headphones,4,2023-02-07 09:07:03,26.91,C1919,United Kingdom,107.64
INV108968,USB547,Usb Flash Drive,5,2022-01-12 16:37:21,24.74,C2994,USA,123.69999999999999
INV108969,BOOK918,Technical Book,1,2022-09-16 17:33:25,8.8,C2280,Spain,8.8
INV108970,HEADPH718,Headphones,4,2020-09-25 03:21:43,9.84,C1876,Belgium,39.36
INV108971,MUG406,Coffee Mug,1,2023-02-07 08:28:01,33.13,C2635,United Kingdom,33.13
INV108972,TSHIRT750,Company T-Shirt,2,2021-02-24 00:23:18,34.2,C1240,Australia,68.4
INV108973,NOTE563,Notebook A4,4,2022-01-12 05:46:07,38.3,C1309,United Kingdom,153.2
INV108974,USB647,Usb Flash Drive,1,2023-06-28 17:40:06,43.67,C2526,United Kingdom,43.67
INV108975,HEADPH636,Headphones,1,2021-07-28 01:58:48,22.7,C1865,Germany,22.7
INV108976,MUG453,Coffee Mug,2,2023-11-07 01:38:10,11.16,C1209,United Kingdom,22.32
INV108977,TSHIRT743,Company T-Shirt,1,2021-08-09 16:56:30,8.09,C2655,Australia,8.09
INV108978,LAMP129,Desk Lamp,2,2022-12-28 19:38:33,21.41,C1800,Netherlands,42.82
INV108979,MUG916,Coffee Mug,2,2021-12-01 14:44:44,41.93,C2374,United Kingdom,83.86
INV108980,BAG860,Reusable Bag,2,2022-04-29 03:29:47,3.59,C2089,United Kingdom,7.18
INV108981,PHONEC466,Phone Charger,1,2020-03-19 05:24:53,32.87,C2145,Canada,32.87
INV108982,PEN995,"Pen, Blue Ink",3,2020-05-23 14:41:18,34.08,C2347,United Kingdom,102.24
INV108983,PEN835,"Pen, Blue Ink",2,2023-08-31 14:29:55,2.32,C2469,USA,4.64
INV108984,BAG733,Reusable Bag,1,2022-01-31 12:16:17,32.66,C1127,Canada,32.66
INV108985,LAMP226,Desk Lamp,4,2020-08-04 11:34:46,36.94,C2808,United Kingdom,147.76
INV108986,BOOK822,Technical Book,4,2020-06-06 15:51:34,18.07,C2841,United Kingdom,72.28
INV108987,BOOK980,Technical Book,3,2021-12-12 19:43:20,25.69,C2172,Spain,77.07000000000001
INV108988,BAG235,Reusable Bag,2,2022-03-01 01:58:43,21.54,C2788,United Kingdom,43.08
INV108989,BOOK292,Technical Book,1,2022-11-17 17:46:26,13.38,C1498,Australia,13.38
INV108990,PEN282,"Pen, Blue Ink",2,2023-06-21 05:23:41,42.87,C2657,United Kingdom,85.74
INV108991,USB120,Usb Flash Drive,1,2020-04-04 20:00:34,12.78,C1565,Germany,12.78
INV108992,PEN672,"Pen, Blue Ink",2,2023-06-08 15:59:25,54.12,C1549,USA,108.24
INV108993,BAG609,Reusable Bag,3,2023-08-23 20:20:49,11.85,C1948,Canada,35.55
INV108994,PHONEC394,Phone Charger,1,2021-02-13 23:09:21,19.56,C2673,USA,19.56
INV108995,PEN104,"Pen, Blue Ink",2,2020-04-14 23:17:29,30.54,C2545,France,61.08
INV108996,PHONEC394,Phone Charger,1,2021-08-22 18:45:38,6.56,C1660,United Kingdom,6.56
INV108997,BAG336,Reusable Bag,1,2023-12-28 20:31:07,44.22,C2981,USA,44.22
INV108998,PEN163,"Pen, Blue Ink",1,2021-07-20 15:40:38,8.25,C2549,Spain,8.25
INV108999,USB101,Usb Flash Drive,4,2023-08-24 15:04:35,32.2,C2662,Canada,128.8
INV109000,HEADPH382,Headphones,6,2020-03-19 13:58:27,32.11,C2247,United Kingdom,192.66
INV109001,BAG738,Reusable Bag,4,2022-08-21 13:34:45,29.75,C2738,United Kingdom,119.0
INV109002,TSHIRT152,Company T-Shirt,5,2022-08-15 22:13:52,45.37,C1582,France,226.85
INV109003,USB159,Usb Flash Drive,1,2023-02-09 08:49:55,8.82,C2939,United Kingdom,8.82
INV109004,MUG642,Coffee Mug,2,2022-09-27 23:50:32,22.61,C1030,Spain,45.22
INV109005,HEADPH477,Headphones,6,2022-05-21 09:34:16,12.02,C1327,Spain,72.12
INV109006,PEN428,"Pen, Blue Ink",2,2023-11-05 01:44:20,17.58,C1385,USA,35.16
INV109007,PEN658,"Pen, Blue Ink",2,2020-08-30 22:41:21,31.04,C2628,United Kingdom,62.08
INV109008,HEADPH593,Headphones,2,2021-11-03 10:52:41,13.16,C1671,Canada,26.32
INV109009,PHONEC389,Phone Charger,5,2020-01-01 19:43:53,1.99,C2110,USA,9.95
INV109010,PEN622,"Pen, Blue Ink",2,2022-02-22 05:49:20,2.22,C1629,United Kingdom,4.44
INV109011,PEN452,"Pen, Blue Ink",1,2022-06-29 05:57:49,38.57,C1666,United Kingdom,38.57
INV109012,PEN649,"Pen, Blue Ink",1,2022-01-28 05:05:54,15.76,C1376,USA,15.76
INV109013,USB293,Usb Flash Drive,1,2020-04-24 04:15:44,6.94,C1654,United Kingdom,6.94
INV109014,HEADPH920,Headphones,1,2020-06-14 03:20:41,23.59,C1517,USA,23.59
INV109015,HEADPH113,Headphones,2,2023-10-09 12:34:48,1.41,C2044,Canada,2.82
INV109016,BAG998,Reusable Bag,1,2023-06-28 04:22:56,20.75,C1250,United Kingdom,20.75
INV109017,NOTE467,Notebook A4,2,2022-11-16 00:53:32,1.86,C1547,Netherlands,3.72
INV109018,TSHIRT122,Company T-Shirt,1,2020-07-27 04:37:49,31.75,C2682,Spain,31.75
INV109019,PEN747,"Pen, Blue Ink",1,2022-10-05 09:24:14,22.75,C2917,Germany,22.75
INV109020,USB538,Usb Flash Drive,1,2020-05-18 12:03:33,18.86,C1562,United Kingdom,18.86
INV109021,BAG584,Reusable Bag,2,2021-03-18 05:36:28,38.37,C2872,France,76.74
INV109022,MUG685,Coffee Mug,2,2022-02-22 20:27:10,19.98,C2279,France,39.96
INV109023,TSHIRT623,Company T-Shirt,2,2022-07-06 08:13:58,21.2,C2195,Canada,42.4
INV109024,BAG254,Reusable Bag,2,2020-03-27 20:39:23,45.7,C2252,United Kingdom,91.4
INV109025,BAG484,Reusable Bag,2,2023-05-19 01:45:48,8.12,C1364,Australia,16.24
INV109026,BOOK930,Technical Book,1,2021-02-10 14:58:51,8.33,C1751,Australia,8.33
INV109027,MUG308,Coffee Mug,2,2021-09-09 04:28:54,32.85,C1165,USA,65.7
INV109028,TSHIRT240,Company T-Shirt,1,2023-06-14 03:09:04,39.91,C2248,Canada,39.91
INV109029,NOTE540,Notebook A4,1,2023-03-08 08:04:35,26.77,C2096,United Kingdom,26.77
INV109030,BAG312,Reusable Bag,1,2022-06-01 10:49:51,23.84,C1588,United Kingdom,23.84
INV109031,BAG413,Reusable Bag,2,2020-06-21 23:56:57,1.15,C1716,USA,2.3
INV109032,USB911,Usb Flash Drive,1,2023-11-20 21:42:22,25.39,C2983,France,25.39
INV109033,BOOK476,Technical Book,1,2023-02-04 04:16:20,6.47,C2950,United Kingdom,6.47
INV109034,LAMP400,Desk Lamp,1,2021-10-16 03:57:48,2.94,C2112,United Kingdom,2.94
INV109035,NOTE732,Notebook A4,2,2022-12-29 16:18:07,15.54,C1476,United Kingdom,31.08
INV109036,BOOK789,Technical Book,2,2021-04-12 08:43:58,12.59,C1980,United Kingdom,25.18
INV109037,BAG259,Reusable Bag,2,2020-01-17 10:14:16,19.61,C1263,France,39.22
INV109038,BAG637,Reusable Bag,4,2021-03-30 18:51:54,16.11,C1430,United Kingdom,64.44
INV109039,NOTE495,Notebook A4,-2,2023-09-16 20:45:10,9.96,C1490,France,-19.92
INV109040,USB843,Usb Flash Drive,1,2020-02-25 22:13:50,1.76,C1297,United Kingdom,1.76
INV109041,HEADPH105,Headphones,3,2020-02-03 09:24:42,6.82,C1314,USA,20.46
INV109042,BAG488,Reusable Bag,4,2023-01-23 15:51:24,5.5,C1635,United Kingdom,22.0
INV109043,HEADPH767,Headphones,2,2020-03-23 18:11:29,21.31,C1620,United Kingdom,42.62
INV109044,MUG588,Coffee Mug,4,2022-08-08 11:26:59,10.38,C1087,Spain,41.52
INV109045,BOOK523,Technical Book,2,2022-05-23 07:22:26,6.95,C2241,USA,13.9
INV109046,BAG642,Reusable Bag,1,2022-09-21 07:02:46,27.3,C1730,United Kingdom,27.3
INV109047,PHONEC294,Phone Charger,5,2020-10-28 07:19:37,45.65,C2136,Canada,228.25
INV109048,LAMP195,Desk Lamp,2,2022-07-31 01:04:32,10.82,C1088,Canada,21.64
INV109049,PHONEC575,Phone Charger,1,2020-12-13 10:43:34,13.49,C2189,Netherlands,13.49
INV109050,HEADPH636,Headphones,2,2022-01-11 03:36:52,14.5,C2292,Germany,29.0
INV109051,MUG676,Coffee Mug,1,2020-08-01 00:06:56,25.87,C1811,USA,25.87
INV109052,BOOK571,Technical Book,2,2021-01-20 14:42:02,5.96,C2280,Spain,11.92
INV109053,MUG765,Coffee Mug,2,2022-11-01 23:37:34,13.81,C2404,Netherlands,27.62
INV109054,PHONEC111,Phone Charger,5,2023-03-21 14:05:52,34.56,C1867,United Kingdom,172.8
INV109055,BOOK164,Technical Book,1,2022-10-29 19:03:46,10.39,C2587,United Kingdom,10.39
INV109056,HEADPH419,Headphones,1,2023-04-19 01:42:33,4.47,C1326,Germany,4.47
INV109057,USB788,Usb Flash Drive,1,2020-12-17 19:49:02,26.51,C1334,United Kingdom,26.51
INV109058,PHONEC659,Phone Charger,1,2020-02-17 15:22:30,10.6,C1660,United Kingdom,10.6
INV109059,HEADPH260,Headphones,4,2023-05-07 04:53:05,18.21,C2387,United Kingdom,72.84
INV109060,LAMP719,Desk Lamp,3,2023-06-02 16:36:53,3.18,C1206,United Kingdom,9.540000000000001
INV109061,NOTE163,Notebook A4,1,2020-03-25 20:18:07,3.25,C1444,USA,3.25
INV109062,PHONEC659,Phone Charger,3,2020-01-09 22:29:36,20.37,C1541,Spain,61.11
INV109063,TSHIRT566,Company T-Shirt,1,2021-06-11 19:19:20,3.34,C1708,United Kingdom,3.34
INV109064,TSHIRT297,Company T-Shirt,1,2022-12-29 08:58:53,27.17,C1091,Belgium,27.17
INV109065,USB808,Usb Flash Drive,3,2023-01-09 13:43:53,27.06,C2843,Spain,81.17999999999999
INV109066,MUG287,Coffee Mug,4,2022-03-03 02:10:48,57.17,C2507,Germany,228.68
INV109067,PHONEC532,Phone Charger,3,2023-11-09 01:04:33,17.75,C1143,United Kingdom,53.25
INV109068,BOOK427,Technical Book,1,2021-09-01 02:02:34,36.35,C2531,Spain,36.35
INV109069,LAMP800,Desk Lamp,3,2022-09-02 23:08:04,24.3,C2240,Canada,72.9
INV109070,PEN842,"Pen, Blue Ink",2,2022-12-23 18:09:25,54.84,C2311,Canada,109.68
INV109071,BAG277,Reusable Bag,1,2022-06-30 19:04:46,37.18,C2724,Netherlands,37.18
INV109072,USB549,Usb Flash Drive,1,2023-12-16 08:46:55,21.62,C2315,Spain,21.62
INV109073,PHONEC123,Phone Charger,1,2022-12-16 18:04:36,3.14,C1856,United Kingdom,3.14
INV109074,NOTE598,Notebook A4,3,2021-11-14 11:39:07,27.64,C2833,Belgium,82.92
INV109075,NOTE851,Notebook A4,2,2021-04-26 23:00:03,11.98,C2303,Germany,23.96
INV109076,NOTE222,Notebook A4,1,2021-08-04 06:05:00,21.04,C2463,Spain,21.04
INV109077,USB376,Usb Flash Drive,2,2022-03-05 05:00:25,13.62,C2369,United Kingdom,27.24
INV109078,TSHIRT301,Company T-Shirt,2,2021-05-31 08:57:56,9.02,C2233,United Kingdom,18.04
INV109079,PHONEC331,Phone Charger,1,2020-11-21 16:22:07,38.07,C2017,Germany,38.07
INV109080,USB589,Usb Flash Drive,1,2023-08-22 22:27:06,18.72,C1079,United Kingdom,18.72
